Title,fantasy,science,horror,thriller,mystery,detective,history,young,children
Best of the Best Volume 2: 20 Years of the Year's Best Short Science Fiction Novels,0,1,0,0,0,0,0,0,0
The Falling Astronauts,0,1,0,0,0,0,0,0,0
The Final Circle of Paradise,0,1,0,0,0,0,0,0,0
Star Wars: Bloodline,0,1,0,0,0,0,0,0,0
Earth Dreams,0,1,0,0,0,0,0,0,0
Robopocalypse,0,1,0,0,0,0,0,0,0
Maske: Thaery,0,1,0,0,0,0,0,0,0
Desolation Road,0,1,0,0,0,0,0,0,0
The Map of Time,0,1,0,0,0,0,0,0,0
Hell's Pavement,0,1,0,0,0,0,0,0,0
Q-Squared,0,1,0,0,0,0,0,0,0
Ayron IV,0,1,0,0,0,0,0,0,0
The Dirdir,0,1,0,0,0,0,0,0,0
Danny Dunn and the Universal Glue,0,1,0,0,0,0,0,0,0
Foundation's Triumph,0,1,0,0,0,0,0,0,0
Aliens Among Us,0,1,0,0,0,0,0,0,0
Nebula Awards 23,0,1,0,0,0,0,0,0,0
The Incredible Tide,0,1,0,0,0,0,0,0,0
The Zap Gun,0,1,0,0,0,0,0,0,0
All the Weyrs of Pern,0,1,0,0,0,0,0,0,0
Top Science Fiction: The Authors' Choice,0,1,0,0,0,0,0,0,0
The Children's Story,0,1,0,0,0,0,0,0,0
The Glove of Darth Vader,0,1,0,0,0,0,0,0,0
Planet of Judgment,0,1,0,0,0,0,0,0,0
Gardens of the Sun,0,1,0,0,0,0,0,0,0
Danny Dunn and the Fossil Cave,0,1,0,0,0,0,0,0,0
The Telling,0,1,0,0,0,0,0,0,0
A Treasury of Science Fiction,0,1,0,0,0,0,0,0,0
Blade Runner 2: The Edge of Human,0,1,0,0,0,0,0,0,0
The World at the End of Time,0,1,0,0,0,0,0,0,0
Beyond Time and Space,0,1,0,0,0,0,0,0,0
The Accidental Time Machine,0,1,0,0,0,0,0,0,0
Inconstant Star,0,1,0,0,0,0,0,0,0
Star Wars: Aftermath: Empire's End,0,1,0,0,0,0,0,0,0
Luna: Wolf Moon,0,1,0,0,0,0,0,0,0
New Writings in SF 11,0,1,0,0,0,0,0,0,0
Always Coming Home,0,1,0,0,0,0,0,0,0
Force Heretic: Remnant,0,1,0,0,0,0,0,0,0
The Treasury of Science Fiction Classics,0,1,0,0,0,0,0,0,0
The Quiet War,0,1,0,0,0,0,0,0,0
City of the Chasch,0,1,0,0,0,0,0,0,0
Mission to Moulokin,0,1,0,0,0,0,0,0,0
Eyes of the Calculor,0,1,0,0,0,0,0,0,0
Doom 3: Worlds on Fire,0,1,0,0,0,0,0,0,0
Gate of Ivrel,0,1,0,0,0,0,0,0,0
Blade Runner 3: Replicant Night,0,1,0,0,0,0,0,0,0
Year's Best SF 13,0,1,0,0,0,0,0,0,0
Star Bridge,0,1,0,0,0,0,0,0,0
Year's Best SF 12,0,1,0,0,0,0,0,0,0
Exiles of Time,0,1,0,0,0,0,0,0,0
Imagination Unlimited,0,1,0,0,0,0,0,0,0
The Deluge Drivers,0,1,0,0,0,0,0,0,0
Children of the Mind,0,1,0,0,0,0,0,0,0
The Mammoth Book of Fantastic Science Fiction,0,1,0,0,0,0,0,0,0
Quofum,0,1,0,0,0,0,0,0,0
The Lathe of Heaven,0,1,0,0,0,0,0,0,0
Shadows in Flight,0,1,0,0,0,0,0,0,0
"Soldier, Ask Not",0,1,0,0,0,0,0,0,0
Micromégas,0,1,0,0,0,0,0,0,0
Other Worlds Than Ours,0,1,0,0,0,0,0,0,0
A Rebel in Time,0,1,0,0,0,0,0,0,0
The Black Corridor,0,1,0,0,0,0,0,0,0
The Santaroga Barrier,0,1,0,0,0,0,0,0,0
The Truce at Bakura,0,1,0,0,0,0,0,0,0
Flinx in Flux,0,1,0,0,0,0,0,0,0
Toast: And Other Rusted Futures,0,1,0,0,0,0,0,0,0
Of All Possible Worlds,0,1,0,0,0,0,0,0,0
The Digging Leviathan,0,1,0,0,0,0,0,0,0
Luna: New Moon,0,1,0,0,0,0,0,0,0
Voice of the Whirlwind,0,1,0,0,0,0,0,0,0
A Deepness in the Sky,0,1,0,0,0,0,0,0,0
The 1973 Annual World's Best SF,0,1,0,0,0,0,0,0,0
Strange Ports of Call,0,1,0,0,0,0,0,0,0
Year's Best Science Fiction Novels: 1954,0,1,0,0,0,0,0,0,0
Beyond Flesh,0,1,0,0,0,0,0,0,0
Zorba the Hutt's Revenge,0,1,0,0,0,0,0,0,0
From the Earth to the Moon,0,1,0,0,0,0,0,0,0
Memories of the Space Age,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Eleventh Annual Collection,0,1,0,0,0,0,0,0,0
Armageddons,0,1,0,0,0,0,0,0,0
China Mountain Zhang,0,1,0,0,0,0,0,0,0
Time is the Simplest Thing,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Twentieth Annual Collection,0,1,0,0,0,0,0,0,0
Leviathan Wakes,0,1,0,0,0,0,0,0,0
The Outward Urge,0,1,0,0,0,0,0,0,0
The Stones of Nomuru,0,1,0,0,0,0,0,0,0
Medusa: A Tiger by the Tail,0,1,0,0,0,0,0,0,0
March Upcountry,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Thirty-First Annual Collection,0,1,0,0,0,0,0,0,0
Limes inferior,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Fifth Annual Collection,0,1,0,0,0,0,0,0,0
Wanderers of Time,0,1,0,0,0,0,0,0,0
Empire of the Ants,0,1,0,0,0,0,0,0,0
The Age of the Pussyfoot,0,1,0,0,0,0,0,0,0
Close to Critical,0,1,0,0,0,0,0,0,0
Star Light,0,1,0,0,0,0,0,0,0
New Writings in SF 28,0,1,0,0,0,0,0,0,0
Janissaries II: Clan and Crown,0,1,0,0,0,0,0,0,0
The Genesis Machine,0,1,0,0,0,0,0,0,0
The Last Theorem,0,1,0,0,0,0,0,0,0
The Naked God,0,1,0,0,0,0,0,0,0
Skyship Academy: The Pearl Wars,0,1,0,0,0,0,0,0,0
Whitechapel Gods,0,1,0,0,0,0,0,0,0
House of Suns,0,1,0,0,0,0,0,0,0
The Ugly Swans,0,1,0,0,0,0,0,0,0
Lucky Starr and the Big Sun of Mercury,0,1,0,0,0,0,0,0,0
The Female Man,0,1,0,0,0,0,0,0,0
Serpent's Reach,0,1,0,0,0,0,0,0,0
Star Wars Republic Commando: Order 66,0,1,0,0,0,0,0,0,0
Between Planets,0,1,0,0,0,0,0,0,0
The Door into Summer,0,1,0,0,0,0,0,0,0
The Best Science Fiction of the Year 1,0,1,0,0,0,0,0,0,0
Beyond This Horizon,0,1,0,0,0,0,0,0,0
The Universe Maker,0,1,0,0,0,0,0,0,0
Foundation's Edge,0,1,0,0,0,0,0,0,0
Universe 11,0,1,0,0,0,0,0,0,0
Prelude to Foundation,0,1,0,0,0,0,0,0,0
Footfall,0,1,0,0,0,0,0,0,0
Brightness Reef,0,1,0,0,0,0,0,0,0
Earth Is Room Enough,0,1,0,0,0,0,0,0,0
Radiomen,0,1,0,0,0,0,0,0,0
Edge of Victory: Conquest,0,1,0,0,0,0,0,0,0
The Child Garden,0,1,0,0,0,0,0,0,0
Timescapes: Stories of Time Travel,0,1,0,0,0,0,0,0,0
Agents of Chaos: Hero's Trial,0,1,0,0,0,0,0,0,0
Danny Dunn and the Automatic House,0,1,0,0,0,0,0,0,0
Generation Warriors,0,1,0,0,0,0,0,0,0
The Urth of the New Sun,0,1,0,0,0,0,0,0,0
The 1982 Annual World's Best SF,0,1,0,0,0,0,0,0,0
The Best Science Fiction of the Year 4,0,1,0,0,0,0,0,0,0
An Unkindness of Ghosts,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Seventeenth Annual Collection,0,1,0,0,0,0,0,0,0
The Masterharper of Pern,0,1,0,0,0,0,0,0,0
Showboat World,0,1,0,0,0,0,0,0,0
First Flight: Maiden Voyages in Space and Time,0,1,0,0,0,0,0,0,0
The Mammoth Book of Extreme Science Fiction,0,1,0,0,0,0,0,0,0
The Boat of a Million Years,0,1,0,0,0,0,0,0,0
Doorways in the Sand,0,1,0,0,0,0,0,0,0
Dune: The Butlerian Jihad,0,1,0,0,0,0,0,0,0
Hellstrom's Hive,0,1,0,0,0,0,0,0,0
Isaac Asimov's Inferno,0,1,0,0,0,0,0,0,0
Half Past Human,0,1,0,0,0,0,0,0,0
A Planet Called Treason,0,1,0,0,0,0,0,0,0
Out of the Everywhere and Other Extraordinary Visions,0,1,0,0,0,0,0,0,0
The Robots of Dawn,0,1,0,0,0,0,0,0,0
Star by Star,0,1,0,0,0,0,0,0,0
The Starry Rift,0,1,0,0,0,0,0,0,0
Rainbow Mars,0,1,0,0,0,0,0,0,0
Enemy Lines: Rebel Stand,0,1,0,0,0,0,0,0,0
Women of Wonder,0,1,0,0,0,0,0,0,0
Robert Adams' Book of Alternate Worlds,0,1,0,0,0,0,0,0,0
The Complete Robot,0,1,0,0,0,0,0,0,0
Highways in Hiding,0,1,0,0,0,0,0,0,0
Postmarked the Stars,0,1,0,0,0,0,0,0,0
Lucifer's Hammer,0,1,0,0,0,0,0,0,0
The Cosmic Puppets,0,1,0,0,0,0,0,0,0
Nine Tomorrows,0,1,0,0,0,0,0,0,0
Cuckoo's Egg,0,1,0,0,0,0,0,0,0
Danny Dunn on a Desert Island,0,1,0,0,0,0,0,0,0
Journey to Infinity,0,1,0,0,0,0,0,0,0
Acorna's Search,0,1,0,0,0,0,0,0,0
Silversands,0,1,0,0,0,0,0,0,0
Labyrinth of Evil,0,1,0,0,0,0,0,0,0
Children of Tomorrow,0,1,0,0,0,0,0,0,0
Captain Vorpatril's Alliance,0,1,0,0,0,0,0,0,0
The Infinitive of Go,0,1,0,0,0,0,0,0,0
The Computer Connection,0,1,0,0,0,0,0,0,0
The Best of Philip K. Dick,0,1,0,0,0,0,0,0,0
Warlords of Utopia,0,1,0,0,0,0,0,0,0
The Last Reef and Other Stories,0,1,0,0,0,0,0,0,0
The Dreaming Jewels,0,1,0,0,0,0,0,0,0
Mindplayers,0,1,0,0,0,0,0,0,0
Space Soldiers,0,1,0,0,0,0,0,0,0
The DAW Science Fiction Reader,0,1,0,0,0,0,0,0,0
Gladiator-At-Law,0,1,0,0,0,0,0,0,0
Great Science Fiction by Scientists,0,1,0,0,0,0,0,0,0
Gravity Dreams,0,1,0,0,0,0,0,0,0
Year's Best SF 5,0,1,0,0,0,0,0,0,0
Dogtales!,0,1,0,0,0,0,0,0,0
The Poison Belt,0,1,0,0,0,0,0,0,0
What Mad Universe,0,1,0,0,0,0,0,0,0
The Best of Larry Niven,0,1,0,0,0,0,0,0,0
Infinity's Shore,0,1,0,0,0,0,0,0,0
Alongside Night,0,1,0,0,0,0,0,0,0
The World in Winter,0,1,0,0,0,0,0,0,0
Engine Summer,0,1,0,0,0,0,0,0,0
The Graveyard Game,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Fourteenth Annual Collection,0,1,0,0,0,0,0,0,0
Gods of Riverworld,0,1,0,0,0,0,0,0,0
World's Best Science Fiction: 1971,0,1,0,0,0,0,0,0,0
King David's Spaceship,0,1,0,0,0,0,0,0,0
World's Best Science Fiction: 1970,0,1,0,0,0,0,0,0,0
Space Cadet,0,1,0,0,0,0,0,0,0
The Genocides,0,1,0,0,0,0,0,0,0
Yesterday's Son,0,1,0,0,0,0,0,0,0
Prisoners of Power,0,1,0,0,0,0,0,0,0
The Shiva Option,0,1,0,0,0,0,0,0,0
Foundation's Fear,0,1,0,0,0,0,0,0,0
Tales from Planet Earth,0,1,0,0,0,0,0,0,0
Rider at the Gate,0,1,0,0,0,0,0,0,0
The Ashes of Eden,0,1,0,0,0,0,0,0,0
A Meeting at Corvallis,0,1,0,0,0,0,0,0,0
Doom 3: Maelstrom,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Seventh Annual Collection,0,1,0,0,0,0,0,0,0
The Book of Frank Herbert,0,1,0,0,0,0,0,0,0
Escape from Earth,0,1,0,0,0,0,0,0,0
The New Rebellion,0,1,0,0,0,0,0,0,0
Stopping at Slowyear,0,1,0,0,0,0,0,0,0
Catalyst: A Rogue One Novel,0,1,0,0,0,0,0,0,0
The Last Space Viking,0,1,0,0,0,0,0,0,0
New Writings in SF 24,0,1,0,0,0,0,0,0,0
Queen of the Empire,0,1,0,0,0,0,0,0,0
Isaac Asimov's Robot City: Refuge,0,1,0,0,0,0,0,0,0
Born of Man and Woman,0,1,0,0,0,0,0,0,0
The Fabulous Riverboat,0,1,0,0,0,0,0,0,0
The Year's Best Science Fiction: Thirty-Fourth Annual Collection,0,1,0,0,0,0,0,0,0
"Robots, Androids, and Mechanical Oddities",0,1,0,0,0,0,0,0,0
Genometry,0,1,0,0,0,0,0,0,0
Study War No More,0,1,0,0,0,0,0,0,0
Pilgrimage to Hell,0,1,0,0,0,0,0,0,0
The Carbon Diaries: 2015,0,1,0,0,0,0,0,0,0
Down to a Sunless Sea,0,1,0,0,0,0,0,0,0
The Chronoliths,0,1,0,0,0,0,0,0,0
Pushing Ice,0,1,0,0,0,0,0,0,0
Memoirs of an Invisible Man,0,1,0,0,0,0,0,0,0
The Algebraist,0,1,0,0,0,0,0,0,0
The Ellimist Chronicles,0,1,0,0,0,0,0,0,0
On the Steel Breeze,0,1,0,0,0,0,0,0,0
Das Königsprojekt,0,1,0,0,0,0,0,0,0
Blue Remembered Earth,0,1,0,0,0,0,0,0,0
Paris in the Twentieth Century,0,1,0,0,0,0,0,0,0
Sayonara Jupiter,0,1,0,0,0,0,0,0,0
The God Engines,0,1,0,0,0,0,0,0,0
The Best Science Fiction of the Year 9,0,1,0,0,0,0,0,0,0
Aliens from Analog,0,1,0,0,0,0,0,0,0
Analog's Expanding Universe,0,1,0,0,0,0,0,0,0
The Analog Anthology 1,0,1,0,0,0,0,0,0,0
Dark Night In Toyland,0,1,0,0,0,0,0,0,0
Analog: Writers' Choice,0,1,0,0,0,0,0,0,0
Analog's Lighter Side,0,1,0,0,0,0,0,0,0
Tales in Space,0,1,0,0,0,0,0,0,0
The Other Worlds,0,1,0,0,0,0,0,0,0
Quark/4,0,1,0,0,0,0,0,0,0
9 Tales of Space and Time,0,1,0,0,0,0,0,0,0
All About the Future,0,1,0,0,0,0,0,0,0
Quark/1,0,1,0,0,0,0,0,0,0
Grand Masters' Choice,0,1,0,0,0,0,0,0,0
"Analog: Writers' Choice, Volume II",0,1,0,0,0,0,0,0,0
Analog's War and Peace,0,1,0,0,0,0,0,0,0
Analog's From Mind to Mind: Tales of Communication,0,1,0,0,0,0,0,0,0
Men Against the Stars,0,1,0,0,0,0,0,0,0
Every Boy's Book of Outer Space Stories,0,1,0,0,0,0,0,0,0
Quark/2,0,1,0,0,0,0,0,0,0
Can You Feel Anything When I Do This?,0,1,0,0,0,0,0,0,0
Analog's Children of the Future,0,1,0,0,0,0,0,0,0
From Other Worlds,0,1,0,0,0,0,0,0,0
Glass and Amber,0,1,0,0,0,0,0,0,0
Earthgrip,0,1,0,0,0,0,0,0,0
Gates to Tomorrow,0,1,0,0,0,0,0,0,0
The Stars Around Us,0,1,0,0,0,0,0,0,0
Cosmicomics,0,1,0,0,0,0,0,0,0
A Science Fiction Argosy,0,1,0,0,0,0,0,0,0
Gods and Pawns,0,1,0,0,0,0,0,0,0
Tales in Time,0,1,0,0,0,0,0,0,0
The Analog Anthology 2,0,1,0,0,0,0,0,0,0
Blooded on Arachne,0,1,0,0,0,0,0,0,0
Martian Time-Slip,0,1,0,0,0,0,0,0,0
Twenty Houses of the Zodiac,0,1,0,0,0,0,0,0,0
The Steam-Driven Boy and other Strangers,0,1,0,0,0,0,0,0,0
Keep the Giraffe Burning,0,1,0,0,0,0,0,0,0
The Long Loud Silence,0,1,0,0,0,0,0,0,0
Surface Detail,0,1,0,0,0,0,0,0,0
To Control the Stars,0,1,0,0,0,0,0,0,0
The Causal Angel,0,1,0,0,0,0,0,0,0
The Machine's Child,0,1,0,0,0,0,0,0,0
How Much for Just the Planet?,0,1,0,0,0,0,0,0,0
Sten Adventures Book 3: The Court of a Thousand Suns,0,1,0,0,0,0,0,0,0
Sender Unknown,0,1,0,0,0,0,0,0,0
The Sunrise Lands,0,1,0,0,0,0,0,0,0
High Crystal,0,1,0,0,0,0,0,0,0
The Gap in the Curtain,0,1,0,0,0,0,0,0,0
The Book of Skulls,0,1,0,0,0,0,0,0,0
Ladies Whose Bright Eyes,0,1,0,0,0,0,0,0,0
Sten Adventures Book 5: Revenge of the Damned,0,1,0,0,0,0,0,0,0
The Abode of Life,0,1,0,0,0,0,0,0,0
Land of the Headless,0,1,0,0,0,0,0,0,0
The War Machine,0,1,0,0,0,0,0,0,0
The Witches of Karres,0,1,0,0,0,0,0,0,0
Rocket to Luna,0,1,0,0,0,0,0,0,0
The Müller-Fokker Effect,0,1,0,0,0,0,0,0,0
The Web Between the Worlds,0,1,0,0,0,0,0,0,0
A Night Without Stars,0,1,0,0,0,0,0,0,0
Transformers: Ghosts of Yesterday,0,1,0,0,0,0,0,0,0
Lucky Starr and the Pirates of the Asteroids,0,1,0,0,0,0,0,0,0
The Secret Hour,0,1,0,0,0,0,0,0,0
The Land Leviathan,0,1,0,0,0,0,0,0,0
Journey to Jupiter,0,1,0,0,0,0,0,0,0
The Butterfly Kid,0,1,0,0,0,0,0,0,0
Murder in Millennium VI,0,1,0,0,0,0,0,0,0
The Ruby Dice,0,1,0,0,0,0,0,0,0
Noon: 22nd Century,0,1,0,0,0,0,0,0,0
Sten Adventures Book 4: Fleet of the Damned,0,1,0,0,0,0,0,0,0
Ralph 124C 41+,0,1,0,0,0,0,0,0,0
The Last Legends of Earth,0,1,0,0,0,0,0,0,0
When Worlds Collide,0,1,0,0,0,0,0,0,0
The Long Utopia,0,1,0,0,0,0,0,0,0
Dreams of the Raven,0,1,0,0,0,0,0,0,0
"David Starr, Space Ranger",0,1,0,0,0,0,0,0,0
Touching Darkness,0,1,0,0,0,0,0,0,0
Chroniques du pays des mères,0,1,0,0,0,0,0,0,0
Life's Lottery,0,1,0,0,0,0,0,0,0
The Infinite Man,0,1,0,0,0,0,0,0,0
Simulacron-3,0,1,0,0,0,0,0,0,0
Blast Off at Woomera,0,1,0,0,0,0,0,0,0
Space Mowgli,0,1,0,0,0,0,0,0,0
Dead Lines,0,1,0,0,0,0,0,0,0
The Fireclown,0,1,0,0,0,0,0,0,0
Hunter's Run,0,1,0,0,0,0,0,0,0
Kingdom's Fury,0,1,0,0,0,0,0,0,0
The Joiner King,0,1,0,0,0,0,0,0,0
Land Beyond the Map,0,1,0,0,0,0,0,0,0
The Unseen Queen,0,1,0,0,0,0,0,0,0
Beyond the Veil of Stars,0,1,0,0,0,0,0,0,0
The Death Guard,0,1,0,0,0,0,0,0,0
The Apocalypse Troll,0,1,0,0,0,0,0,0,0
Job: A Comedy of Justice,0,1,0,0,0,0,0,0,0
Lilith: A Snake in the Grass,0,1,0,0,0,0,0,0,0
Stars in My Pocket Like Grains of Sand,0,1,0,0,0,0,0,0,0
Sten Adventures Book 2: The Wolf Worlds,0,1,0,0,0,0,0,0,0
The Last Hawk,0,1,0,0,0,0,0,0,0
Daniel X: Demons and Druids,0,1,0,0,0,0,0,0,0
Torch of Freedom,0,1,0,0,0,0,0,0,0
Hull Zero Three,0,1,0,0,0,0,0,0,0
Creatures of Light and Darkness,0,1,0,0,0,0,0,0,0
Schismatrix,0,1,0,0,0,0,0,0,0
The Fractal Prince,0,1,0,0,0,0,0,0,0
Sten Adventures Book 6: The Return of the Emperor,0,1,0,0,0,0,0,0,0
Terror by Satellite,0,1,0,0,0,0,0,0,0
Eastern Standard Tribe,0,1,0,0,0,0,0,0,0
Callahan's Lady,0,1,0,0,0,0,0,0,0
The Last Book in the Universe,0,1,0,0,0,0,0,0,0
Sky Coyote,0,1,0,0,0,0,0,0,0
The War in the Air,0,1,0,0,0,0,0,0,0
The Godwhale,0,1,0,0,0,0,0,0,0
Destination Mars,0,1,0,0,0,0,0,0,0
The Steel Tsar,0,1,0,0,0,0,0,0,0
Perelandra,0,1,0,0,0,0,0,0,0
First Contact?,0,1,0,0,0,0,0,0,0
Dragonseye,0,1,0,0,0,0,0,0,0
Beetle in the Anthill,0,1,0,0,0,0,0,0,0
Saraband of Lost Time,0,1,0,0,0,0,0,0,0
Slaves of Spiegel,0,1,0,0,0,0,0,0,0
Hangfire,0,1,0,0,0,0,0,0,0
The Merchants of Souls,0,1,0,0,0,0,0,0,0
City on the Moon,0,1,0,0,0,0,0,0,0
Spaceship to Saturn,0,1,0,0,0,0,0,0,0
Proud Helios,0,1,0,0,0,0,0,0,0
Sten Adventures Book 7: Vortex,0,1,0,0,0,0,0,0,0
In Other Worlds,0,1,0,0,0,0,0,0,0
Darwin's Radio,0,1,0,0,0,0,0,0,0
The Kid from Hell,0,1,0,0,0,0,0,0,0
The Whole Man,0,1,0,0,0,0,0,0,0
Empty Cities of the Full Moon,0,1,0,0,0,0,0,0,0
Amnesia Moon,0,1,0,0,0,0,0,0,0
Sten Adventures Book 8: Empire's End,0,1,0,0,0,0,0,0,0
Moon Base One,0,1,0,0,0,0,0,0,0
Stadium Beyond the Stars,0,1,0,0,0,0,0,0,0
Galax-Arena,0,1,0,0,0,0,0,0,0
Kingdom's Swords,0,1,0,0,0,0,0,0,0
Expedition Venus,0,1,0,0,0,0,0,0,0
The Martian General's Daughter,0,1,0,0,0,0,0,0,0
The Quantum Rose,0,1,0,0,0,0,0,0,0
Glory Season,0,1,0,0,0,0,0,0,0
The Armies of Memory,0,1,0,0,0,0,0,0,0
Around the Moon,0,1,0,0,0,0,0,0,0
Cyborg IV,0,1,0,0,0,0,0,0,0
Macrolife,0,1,0,0,0,0,0,0,0
Mists of Dawn,0,1,0,0,0,0,0,0,0
Passage to Pluto,0,1,0,0,0,0,0,0,0
Solip:System,0,1,0,0,0,0,0,0,0
Search for Senna,0,1,0,0,0,0,0,0,0
High Vacuum,0,1,0,0,0,0,0,0,0
The Final Showdown,0,1,0,0,0,0,0,0,0
Babylon Babies,0,1,0,0,0,0,0,0,0
Mathematicians in Love,0,1,0,0,0,0,0,0,0
Not This August,0,1,0,0,0,0,0,0,0
The Abyss Beyond Dreams,0,1,0,0,0,0,0,0,0
Battlestations!,0,1,0,0,0,0,0,0,0
The Glass Bees,0,1,0,0,0,0,0,0,0
Murder on Mars,0,1,0,0,0,0,0,0,0
The Mohole Mystery,0,1,0,0,0,0,0,0,0
The Sons of Heaven,0,1,0,0,0,0,0,0,0
Tatja Grimm's World,0,1,0,0,0,0,0,0,0
The Domes of Pico,0,1,0,0,0,0,0,0,0
Space Apprentice,0,1,0,0,0,0,0,0,0
Blue Noon,0,1,0,0,0,0,0,0,0
The Hydrogen Sonata,0,1,0,0,0,0,0,0,0
Vril,0,1,0,0,0,0,0,0,0
Lurulu,0,1,0,0,0,0,0,0,0
The Forlorn Hope,0,1,0,0,0,0,0,0,0
Gradisil,0,1,0,0,0,0,0,0,0
Edenborn,0,1,0,0,0,0,0,0,0
Moon of Mutiny,0,1,0,0,0,0,0,0,0
Night Lamp,0,1,0,0,0,0,0,0,0
The Outlaws of Mars,0,1,0,0,0,0,0,0,0
Halfway Across the Galaxy and Turn Left,0,1,0,0,0,0,0,0,0
Daybreak Zero,0,1,0,0,0,0,0,0,0
Operation Columbus,0,1,0,0,0,0,0,0,0
Donnerjack,0,1,0,0,0,0,0,0,0
The Fur,0,1,0,0,0,0,0,0,0
The Gone-Away World,0,1,0,0,0,0,0,0,0
Four from Planet 5,0,1,0,0,0,0,0,0,0
Project Pope,0,1,0,0,0,0,0,0,0
Beneath the Gated Sky,0,1,0,0,0,0,0,0,0
Missing Men of Saturn,0,1,0,0,0,0,0,0,0
Traitor's Sun,0,1,0,0,0,0,0,0,0
Billion-Dollar Brain,0,1,0,1,0,0,0,0,0
That Hideous Strength,0,1,0,0,0,0,0,0,0
The Unincorporated Man,0,1,0,0,0,0,0,0,0
The Rise of the Black Wolf,0,1,0,0,0,0,0,0,0
La Mort de la Terre,0,1,0,0,0,0,0,0,0
Off on a Comet,0,1,0,0,0,0,0,0,0
Haunted Mesa,0,1,0,0,0,0,0,0,0
West of Eden,0,1,0,0,0,0,1,0,0
Roma Eterna,0,1,0,0,0,0,1,0,0
Winter in Eden,0,1,0,0,0,0,1,0,0
And Having Writ...,0,1,0,0,0,0,1,0,0
Dark Life,0,1,0,0,0,0,0,0,0
The Folk of the Fringe,0,1,0,0,0,0,0,0,0
The Day of the Triffids,0,1,0,0,0,0,0,0,0
The Windup Girl,0,1,0,0,0,0,0,0,0
How to Build a Robot Army,0,1,0,0,0,0,0,0,0
Turning on the Girls,0,1,0,0,0,0,0,0,0
Something Coming Through,0,1,0,0,0,1,0,0,0
The Exile Kiss,0,1,0,0,0,0,0,0,0
A Fire in the Sun,0,1,0,0,0,0,0,0,0
Brasyl,0,1,0,0,0,0,0,0,0
Count Zero,0,1,0,0,0,0,0,0,0
Mona Lisa Overdrive,0,1,0,0,0,0,0,0,0
Snow Crash,0,1,0,0,0,0,0,0,0
Idoru,0,1,0,0,0,0,0,0,0
The Loch,0,1,0,1,1,0,0,0,0
Virtual Light,0,1,0,0,0,0,0,0,0
Where Late the Sweet Birds Sang,0,1,0,0,0,0,0,0,0
The Blue Man,0,1,0,0,1,0,0,0,0
Deepsix,0,1,0,0,1,0,0,0,0
Stars and Gods,0,1,0,0,0,0,0,0,0
Buck Rogers: A Life in the Future,0,1,0,0,0,0,0,0,0
"Flow My Tears, the Policeman Said",0,1,0,0,0,0,0,0,0
A Scanner Darkly,0,1,0,0,0,0,0,0,0
Selected Stories of Philip K. Dick,0,1,0,0,0,0,0,0,0
The Transhumanist Wager,0,1,0,0,0,0,0,0,0
Fitzpatrick's War,0,1,0,0,0,0,0,0,0
Stalking the Nightmare,0,1,0,0,0,0,0,0,0
Time Out of Joint,0,1,0,1,0,0,0,0,0
Eve  &  Adam,0,1,0,0,0,0,0,0,0
Imzadi,0,1,0,0,0,0,0,0,0
The State of the Art,0,1,0,0,0,0,0,0,0
Down and Out in the Magic Kingdom,0,1,0,0,0,0,0,0,0
Millennial Women,0,1,0,0,0,0,0,0,0
Carve the Mark,0,1,0,0,0,0,0,1,0
The Necessary Beggar,0,1,0,0,0,0,0,0,0
Very Hard Choices,0,1,0,0,0,0,0,0,0
Very Bad Deaths,0,1,0,0,0,0,0,0,0
Hover Car Racer,0,1,0,1,0,0,0,0,0
Lord Kelvin's Machine,0,1,0,0,0,0,0,0,0
The Other Log of Phileas Fogg,0,1,0,0,0,0,0,0,0
The Whisper,0,1,0,0,0,0,0,0,0
Seize the Night,0,1,0,0,0,0,0,0,0
The Future Eve,0,1,0,0,0,0,0,0,0
The Word Exchange,0,1,0,1,0,0,0,0,0
The Eye of the Heron,0,1,0,0,0,0,0,0,0
Brave New World,0,1,0,0,0,0,0,0,0
Woman on the Edge of Time,0,1,0,0,0,0,0,0,0
Walden Two,0,1,0,0,0,0,0,0,0
The Blazing World,0,1,0,0,0,0,0,0,0
Borgel,0,1,0,0,0,0,0,1,0
"Alan Mendelsohn, the Boy from Mars",0,1,0,0,0,0,0,1,0
Bones of the Earth,0,1,0,0,0,0,0,0,0
Storm Thief,0,1,0,0,0,0,0,1,0
Doctor Who,0,1,0,0,0,0,0,0,0
Santiago: a Myth of the Far Future,0,1,0,0,0,0,0,0,0
The Dead Father,0,1,0,0,0,0,0,0,0
Stargonauts,0,1,0,0,0,0,0,0,0
The Dune Encyclopedia,0,1,0,0,0,0,0,0,0
The Diamond Age,0,1,0,0,0,0,0,0,0
Crown of Stars,0,1,0,0,0,0,0,0,0
The Best of John Wyndham,0,1,0,0,0,0,0,0,0
According to Mary Magdalene,0,0,0,0,0,0,1,0,0
The Berkut,0,0,0,1,0,0,1,0,0
